ID,Beta,Rho,Aniso_X,Aniso_Y,Aniso_Z,Area_Inner,Area_Outer,Total_Area,Volume,SA_Vol_Ratio,Porosity,Pore_Size
6345,29.3272,0.6222,38.61,21.19,71.36,7.7994,3.0931,10.8925,0.4875,22.3435,0.3824,0.1335
6346,25.7421,0.6043,48.44,37.86,48.61,7.0177,2.8221,9.8398,0.4798,20.5081,0.392,0.152
6347,41.3869,0.4151,3.28,21.78,76.1,11.307,2.1534,13.4604,0.3287,40.952,0.5835,0.0988
6348,17.4836,0.4449,48.88,89.84,50.49,4.7122,2.1619,6.8741,0.33,20.8336,0.5817,0.0204
6349,37.2037,0.6214,59.33,67.71,81.65,9.9009,3.122,13.0229,0.4936,26.3822,0.3747,0.1062
6350,43.9433,0.6799,72.88,57.51,54.4,11.0434,3.4144,14.4578,0.5363,26.9568,0.3205,0.0973
6351,39.5063,0.6455,28.21,83.4,4.42,10.225,3.1428,13.3677,0.5146,25.9794,0.3481,0.101
6352,29.5312,0.4661,81.04,85.38,80.9,8.3127,2.4191,10.7317,0.366,29.3256,0.5362,0.1532
6353,43.3624,0.5867,17.43,11.59,61.11,11.8387,3.0255,14.8642,0.4632,32.0933,0.4132,0.0844
6354,46.3084,0.6324,48.54,18.59,69.73,12.3134,3.231,15.5444,0.4962,31.3293,0.3713,0.0872
6355,19.5294,0.5716,48.39,39.94,43.46,5.4618,2.8445,8.3063,0.4432,18.7436,0.4384,0.1838
6356,44.6513,0.4606,80.75,2.37,74.06,12.5567,2.2981,14.8548,0.3561,41.7113,0.5488,0.0933
6357,20.2347,0.4263,12.35,87.99,27.6,5.504,2.1794,7.6834,0.3324,23.112,0.5787,0.018
6358,39.8943,0.65,0.19,28.8,24.25,10.5732,3.1031,13.6763,0.5103,26.8012,0.3532,0.1186
6359,34.1238,0.5299,76.97,58.25,11.04,9.6432,2.6011,12.2442,0.4086,29.9667,0.4823,0.1234
6360,30.8299,0.4847,72.67,23.38,84.82,8.6875,2.3992,11.0867,0.3758,29.4993,0.5237,0.1346
6361,46.2003,0.3051,3.59,62.82,69.53,11.7317,1.7809,13.5126,0.2539,53.2286,0.6782,0.017
6362,26.8399,0.6428,47.08,73.81,48.71,7.117,3.0343,10.1512,0.4977,20.398,0.3694,0.1362
6363,20.4976,0.3118,79.25,60.89,34.87,4.9237,1.6238,6.5475,0.237,27.6256,0.6997,0.0177
6364,34.0351,0.5723,20.28,2.86,33.96,9.329,2.7869,12.1159,0.4593,26.3774,0.4179,0.1147
6365,35.829,0.6545,23.15,8.42,69.1,9.2204,3.2433,12.4637,0.5113,24.3765,0.3523,0.1054
6366,27.6819,0.3071,72.97,64.77,74.03,6.7836,1.5378,8.3215,0.2322,35.843,0.7058,0.0157
6367,45.126,0.4541,37.7,38.52,62.89,12.6684,2.3766,15.045,0.3557,42.2969,0.5493,0.0922
6368,18.0885,0.4757,57.15,18.29,76.35,4.9781,2.3296,7.3078,0.3649,20.0284,0.5377,0.2092
6369,43.5011,0.3951,48.16,73.19,23.27,11.7406,2.1162,13.8568,0.3053,45.3923,0.6133,0.0153
6370,29.1588,0.6495,71.5,0.72,27.12,7.3885,3.3975,10.786,0.5331,20.2344,0.3248,0.1332
6371,31.952,0.3341,49.23,60.68,35.39,8.2464,1.7462,9.9926,0.2607,38.3277,0.6695,0.0161
6372,42.8743,0.3857,16.6,22.4,81.63,11.4628,2.0786,13.5414,0.2988,45.3159,0.6213,0.0175
6373,45.8928,0.5479,68.17,87.61,18.85,12.8121,2.7693,15.5814,0.4296,36.2692,0.4555,0.0791
6374,34.1145,0.4205,78.44,75.58,4.76,9.272,1.9151,11.1872,0.3165,35.3469,0.599,0.0188
6375,28.6393,0.4528,35.88,72.04,17.98,7.9807,2.1945,10.1753,0.3475,29.2806,0.5594,0.1349
6376,17.555,0.5424,3.24,86.78,29.7,4.9058,2.773,7.6787,0.3906,19.6588,0.5051,0.2574
6377,17.9238,0.4655,65.45,5.08,3.98,5.0096,2.3865,7.3961,0.3656,20.2284,0.5364,0.0222
6378,41.9532,0.5323,74.78,54.05,53.0,11.7849,2.7477,14.5326,0.4151,35.0135,0.4741,0.0967
6379,41.2033,0.6374,11.89,2.68,66.59,10.6425,3.3305,13.9731,0.5201,26.8681,0.3411,0.0988
6380,16.1266,0.6448,72.2,50.37,20.63,4.3193,3.0216,7.3409,0.4962,14.7936,0.3711,0.2266
6381,35.0373,0.6933,62.47,20.64,44.36,8.6846,3.4673,12.1519,0.5462,22.2491,0.3078,0.1185
6382,15.9667,0.4051,22.33,1.54,62.25,4.3058,1.9624,6.2682,0.3177,19.7325,0.5975,0.0211
6383,43.9667,0.4748,33.07,88.24,64.92,12.3607,2.4908,14.8515,0.3705,40.0804,0.5308,0.0979
6384,34.7756,0.598,70.35,18.12,42.75,9.4348,3.0101,12.4449,0.4707,26.4411,0.4036,0.1104
6385,28.7564,0.4821,86.95,66.15,71.99,8.097,2.5069,10.6038,0.3759,28.2062,0.5237,0.132
6386,35.3972,0.6895,41.68,16.67,36.68,8.7477,3.4148,12.1625,0.5461,22.2726,0.3084,0.1154
6387,31.6817,0.51,18.82,80.96,24.56,8.9084,2.5087,11.4171,0.4029,28.3366,0.4895,0.1298
6388,33.5836,0.589,77.61,60.31,63.57,9.2654,2.8831,12.1485,0.4583,26.5069,0.4193,0.119
6389,38.2736,0.3447,55.18,23.52,48.43,10.004,1.7836,11.7876,0.2713,43.4435,0.6562,0.0147
6390,29.2735,0.3371,0.95,52.21,50.01,7.562,1.7096,9.2716,0.2577,35.9783,0.6734,0.0198
6391,29.8153,0.3034,81.07,2.75,61.36,7.1897,1.5313,8.721,0.2221,39.2675,0.7186,0.015
6392,27.6934,0.5796,84.36,41.33,84.28,7.5766,2.8681,10.4447,0.4566,22.8773,0.4217,0.1456
6393,36.0783,0.3677,22.25,61.11,64.53,9.4201,1.9371,11.3572,0.2746,41.3535,0.652,0.018
6394,16.1899,0.6004,7.54,32.99,85.97,4.4773,2.6756,7.153,0.4409,16.2228,0.4405,0.2399
6395,25.4617,0.4249,76.28,56.16,51.62,6.9781,2.0367,9.0149,0.3337,27.0183,0.577,0.0173
6396,23.2074,0.5598,65.38,48.87,38.6,6.4913,2.8376,9.3289,0.4422,21.0957,0.4397,0.1657
6397,32.2577,0.6362,5.36,5.46,27.31,8.5808,3.2858,11.8666,0.4917,24.1333,0.377,0.132
6398,44.5654,0.4833,72.19,43.82,48.32,12.5643,2.5144,15.0787,0.3812,39.5569,0.517,0.0923
6399,16.9149,0.4174,1.97,7.94,43.99,4.4682,1.9996,6.4678,0.2962,21.8326,0.6247,0.0214
6400,34.7224,0.3446,77.6,5.21,55.25,8.9255,1.7167,10.6422,0.2608,40.813,0.6694,0.0168
6401,44.0585,0.3121,39.32,33.98,73.76,11.1071,1.7647,12.8718,0.2478,51.9359,0.6859,0.0142
6402,27.4513,0.5708,42.61,2.88,13.46,7.4862,2.8593,10.3455,0.4621,22.3881,0.4145,0.1583
6403,41.1267,0.3183,22.14,88.99,85.13,10.1693,1.7048,11.8741,0.2389,49.6968,0.6973,0.0155
6404,38.9619,0.3303,2.48,28.37,78.71,10.1637,1.6176,11.7813,0.2747,42.8945,0.6517,0.0165
6405,22.5047,0.3676,3.16,19.86,32.91,6.1135,2.0089,8.1224,0.3037,26.7458,0.6145,0.0212
6406,29.5784,0.3825,23.25,24.95,58.26,7.8186,1.9938,9.8124,0.2922,33.5815,0.6298,0.0166
6407,24.0992,0.6664,51.43,6.13,35.0,5.9526,3.4064,9.359,0.5443,17.1938,0.3103,0.1786
6408,35.9394,0.3364,2.71,62.26,30.02,9.5321,1.934,11.4662,0.2801,40.9417,0.6449,0.0233
6409,36.1261,0.4282,85.77,88.41,14.35,9.8408,2.2873,12.1281,0.3265,37.1486,0.5864,0.1073
6410,42.8314,0.5208,1.17,53.66,59.0,12.1377,2.7159,14.8536,0.4019,36.9599,0.4906,0.0922
6411,19.4016,0.657,60.65,33.9,68.21,4.993,3.1677,8.1607,0.5166,15.7955,0.3453,0.2021
6412,44.0014,0.4088,34.97,16.6,32.87,12.0371,2.1903,14.2274,0.3167,44.9203,0.5986,0.0891
6413,20.1746,0.6978,69.57,8.12,15.04,4.8782,3.4089,8.2871,0.5689,14.5656,0.2789,0.2274
6414,23.855,0.4974,66.14,88.68,8.0,6.6906,2.6771,9.3677,0.3905,23.9897,0.5052,0.1703
6415,37.3354,0.592,64.09,47.62,76.85,10.2833,2.9762,13.2595,0.4643,28.5597,0.4117,0.101
6416,33.8805,0.5373,79.35,11.0,68.75,9.4779,2.6752,12.153,0.422,28.7962,0.465,0.1186
6417,44.5198,0.5553,67.03,36.07,65.32,12.4041,2.8825,15.2866,0.4362,35.0416,0.4471,0.0854
6418,45.5448,0.6332,52.01,2.28,11.83,11.8513,3.1508,15.0021,0.5187,28.9238,0.3425,0.0909
6419,40.7139,0.5002,58.51,72.88,88.16,11.5102,2.5698,14.08,0.3914,35.9763,0.5042,0.1074
6420,27.4919,0.347,74.53,69.44,23.28,6.9835,1.7278,8.7113,0.2601,33.4882,0.6704,0.0157
6421,30.1787,0.5816,61.52,61.62,59.65,8.3428,2.9733,11.3161,0.4499,25.153,0.4298,0.129
6422,28.8011,0.4321,2.07,88.18,15.08,7.9276,2.1405,10.0682,0.3292,30.5798,0.5828,0.1489
6423,22.4313,0.3881,84.85,87.34,41.77,6.0035,1.9727,7.9762,0.2987,26.6998,0.6214,0.022
6424,40.3967,0.5786,64.51,19.77,75.81,11.1683,2.9144,14.0827,0.4533,31.0668,0.4257,0.0953
6425,29.7369,0.4079,48.82,68.41,26.05,8.07,2.1308,10.2007,0.3142,32.4675,0.602,0.0196
6426,32.9422,0.4602,88.61,41.41,84.8,9.1777,2.3027,11.4805,0.3652,31.4375,0.5371,0.1264
6427,40.8169,0.534,32.11,7.28,13.65,11.5029,2.7314,14.2342,0.4188,33.992,0.4695,0.1127
6428,23.5612,0.6872,86.64,29.99,56.64,5.8815,3.392,9.2735,0.5368,17.2766,0.32,0.1711
6429,42.0415,0.4389,69.33,77.77,28.89,11.5883,2.3007,13.889,0.338,41.0957,0.5719,0.0962
6430,38.4082,0.5373,77.54,16.26,35.9,10.7205,2.744,13.4644,0.4241,31.7446,0.4626,0.11
6431,26.5749,0.3007,73.82,50.88,53.24,6.5089,1.453,7.9619,0.2348,33.9161,0.7023,0.0213
6432,18.2909,0.5305,46.88,49.34,57.7,5.1277,2.6484,7.7761,0.4088,19.0207,0.482,0.2297
6433,28.9798,0.381,53.64,15.5,20.65,7.6478,1.8863,9.5341,0.2847,33.4937,0.6391,0.0178
6434,24.817,0.3949,5.56,42.03,49.13,6.7549,1.9112,8.6662,0.3286,26.3718,0.5831,0.0196
6435,24.9845,0.3458,43.42,12.56,25.57,6.3576,1.6297,7.9873,0.2628,30.3874,0.6668,0.0189
6436,34.0388,0.3798,88.86,32.08,64.5,9.0733,1.9249,10.9982,0.2946,37.3273,0.6266,0.0168
6437,33.932,0.5068,65.9,28.55,19.4,9.5676,2.6405,12.2081,0.3974,30.7167,0.4964,0.1158
6438,30.0867,0.6831,35.23,69.47,84.89,7.5046,3.41,10.9146,0.542,20.1379,0.313,0.13
6439,44.9665,0.3178,41.41,4.82,75.72,11.118,1.674,12.792,0.2402,53.253,0.6956,0.0183
6440,18.289,0.456,26.54,84.18,78.0,5.0456,2.1965,7.2422,0.3456,20.9535,0.5619,0.0204
6441,33.7282,0.6365,37.82,25.35,20.46,8.8056,3.2222,12.0278,0.5061,23.764,0.3587,0.1227
6442,16.2267,0.4706,35.16,42.28,59.29,4.4797,2.2345,6.7143,0.3531,19.0162,0.5525,0.249
6443,29.9522,0.3616,65.71,39.78,70.02,7.9062,1.8917,9.7979,0.2863,34.2236,0.6372,0.0174
6444,16.2595,0.6863,48.44,59.5,33.55,4.2339,3.2851,7.519,0.5236,14.3595,0.3365,0.2432
6445,31.6791,0.6584,12.66,77.36,86.92,8.0612,3.3282,11.3894,0.519,21.9428,0.3422,0.1164
6446,30.3641,0.442,84.1,17.48,45.97,8.4203,2.2814,10.7017,0.3477,30.7804,0.5593,0.1467
6447,36.4089,0.3603,89.66,52.27,77.1,9.6137,1.8818,11.4956,0.2786,41.2691,0.647,0.0155
6448,40.128,0.5021,59.84,22.34,88.46,11.2293,2.5065,13.7358,0.3943,34.839,0.5005,0.1102
6449,33.9319,0.3502,19.28,28.26,16.42,8.7041,1.7554,10.4595,0.2603,40.1859,0.6703,0.0168
6450,15.823,0.6519,77.59,22.07,51.87,4.0428,3.1241,7.1669,0.4998,14.3381,0.3668,0.2528
6451,38.1302,0.5277,82.32,25.69,62.6,10.662,2.5734,13.2354,0.4135,32.0078,0.476,0.1026
6452,41.2778,0.6432,48.06,39.63,73.85,10.8099,3.2802,14.0901,0.5074,27.7683,0.3569,0.1004
6453,43.3342,0.5397,80.88,26.33,33.4,12.0468,2.8813,14.9281,0.4234,35.2543,0.4637,0.0939
6454,26.7261,0.653,67.41,85.54,69.95,6.8461,3.2326,10.0787,0.5196,19.3976,0.3413,0.1434
6455,25.4781,0.6174,36.29,0.34,73.89,6.767,3.1979,9.9649,0.4959,20.0949,0.3715,0.148
6456,36.3849,0.6324,43.86,7.01,10.41,9.5052,3.2244,12.7296,0.5079,25.0649,0.3562,0.1053
6457,18.2324,0.4276,8.56,86.78,16.7,4.9068,2.3855,7.2923,0.3283,22.2142,0.5839,0.0231
6458,32.6574,0.4322,29.12,71.86,78.24,8.9559,2.0923,11.0483,0.3335,33.1294,0.5775,0.0158
6459,18.2128,0.6561,53.14,32.58,45.8,4.8522,3.2295,8.0817,0.5102,15.8397,0.3535,0.2017
6460,28.8726,0.6525,48.07,88.89,48.78,7.4919,3.1976,10.6896,0.5087,21.0125,0.3554,0.1407
6461,42.0233,0.3555,87.22,2.86,72.87,10.765,1.8348,12.5998,0.2594,48.5711,0.6713,0.0152
6462,39.4117,0.4002,60.91,34.97,16.63,10.7575,2.113,12.8705,0.3117,41.2979,0.6049,0.0159
6463,37.5967,0.3996,39.55,83.61,66.86,10.2709,2.0884,12.3593,0.3125,39.555,0.604,0.0159
6464,35.0429,0.6208,7.91,75.99,47.94,9.4087,3.1785,12.5872,0.4837,26.0248,0.3871,0.1266
6465,23.5804,0.3266,14.35,84.57,54.55,5.9262,1.6438,7.5699,0.2565,29.5086,0.6748,0.018
6466,45.97,0.6347,27.11,82.95,38.07,12.1591,3.1985,15.3576,0.5005,30.6832,0.3658,0.0942
6467,21.7797,0.31,74.45,83.13,56.02,5.115,1.4574,6.5724,0.2278,28.8501,0.7111,0.016
6468,24.7499,0.6386,60.65,67.75,23.69,6.5878,3.1285,9.7163,0.505,19.2408,0.3601,0.1526
6469,43.4123,0.5221,48.5,7.12,89.31,12.037,2.7004,14.7375,0.4083,36.0931,0.4826,0.0963
6470,16.3232,0.5577,23.68,26.2,68.06,4.5545,2.7427,7.2972,0.417,17.5007,0.4715,0.2426
6471,21.0384,0.3989,54.33,8.06,43.45,5.6795,1.8676,7.5471,0.294,25.6721,0.6273,0.0192
6472,23.1172,0.5363,34.85,81.77,36.78,6.4589,2.8008,9.2597,0.4266,21.7067,0.4595,0.1831
6473,36.1483,0.4195,83.07,83.65,54.99,9.8759,2.1658,12.0417,0.3202,37.6085,0.5944,0.0154
6474,21.5583,0.422,51.37,66.0,29.27,5.883,2.1509,8.0339,0.3204,25.0756,0.5938,0.0186
6475,41.721,0.6214,77.29,77.4,4.66,11.2098,3.3786,14.5884,0.4916,29.6736,0.3771,0.0924
6476,25.9068,0.6155,67.76,5.99,31.21,6.9185,3.0827,10.0011,0.4938,20.2527,0.3742,0.1684
6477,18.7004,0.3592,0.11,2.1,53.26,4.6372,1.6895,6.3267,0.2509,25.216,0.682,0.0219
6478,43.3612,0.3917,88.13,70.29,13.91,11.7863,2.1336,13.92,0.3077,45.2341,0.6102,0.0156
6479,46.0313,0.367,60.97,2.74,81.74,11.9997,1.7295,13.7292,0.2683,51.1804,0.66,0.0173
6480,36.8713,0.4772,15.21,6.23,74.67,10.2139,2.5047,12.7187,0.3714,34.247,0.5292,0.1198
6481,30.2072,0.5635,61.66,6.86,32.21,8.4346,2.7706,11.2052,0.4452,25.1672,0.4358,0.1328
6482,46.9322,0.6092,15.47,38.71,35.11,12.7363,3.1881,15.9244,0.4844,32.8742,0.386,0.0909
6483,17.5925,0.6503,29.12,8.18,48.04,4.3745,3.1802,7.5547,0.5375,14.056,0.3188,0.2538
6484,43.4988,0.3518,56.24,78.42,10.27,11.3731,1.8361,13.2092,0.2704,48.8541,0.6573,0.0164
6485,27.2677,0.5868,14.58,14.21,8.22,7.482,2.7564,10.2385,0.4517,22.6672,0.4277,0.1744
6486,34.06,0.3211,55.4,40.4,76.76,8.4911,1.6607,10.1519,0.2465,41.1918,0.6876,0.0151
6487,44.7244,0.327,49.84,1.84,49.92,10.9938,1.515,12.5088,0.2329,53.6993,0.7048,0.0176
6488,44.0853,0.4198,66.16,16.28,3.28,12.0902,2.2027,14.2928,0.3226,44.3014,0.5911,0.0995
6489,43.3455,0.6894,21.08,61.35,31.86,10.6563,3.4753,14.1316,0.5486,25.7595,0.3049,0.0911
6490,23.4726,0.5206,39.49,41.47,88.19,6.6474,2.7565,9.4039,0.411,22.8796,0.4792,0.1578
6491,41.6146,0.3982,36.16,23.33,10.94,11.2845,2.0758,13.3603,0.3039,43.9621,0.6149,0.0159
6492,42.7546,0.3689,76.86,87.97,42.84,11.2562,2.0552,13.3114,0.2829,47.0494,0.6416,0.0154
6493,37.853,0.6467,51.07,14.64,36.55,9.8488,3.232,13.0808,0.5097,25.6631,0.3544,0.1108
6494,31.6575,0.3661,61.42,48.48,62.63,8.4892,1.8736,10.3628,0.2926,35.4179,0.6293,0.0158
6495,45.9424,0.6906,73.62,68.55,20.45,11.3374,3.4306,14.768,0.5461,27.043,0.3081,0.0826
6496,22.0689,0.6611,40.06,11.48,60.98,5.6343,3.1354,8.7697,0.5201,16.8629,0.341,0.1551
6497,33.1387,0.482,6.9,14.0,66.39,9.2983,2.5053,11.8035,0.3783,31.1979,0.5206,0.1263
6498,31.671,0.3739,28.31,45.75,72.84,8.4436,1.9546,10.3982,0.2915,35.6766,0.6306,0.0179
6499,44.0399,0.5849,6.92,37.31,0.91,12.2445,3.1721,15.4166,0.463,33.2998,0.4134,0.1075
6500,18.8403,0.5921,25.79,28.81,51.22,5.0905,2.8806,7.9712,0.4623,17.2427,0.4143,0.2014
6501,23.3651,0.3304,72.75,75.61,0.21,5.5958,1.644,7.2398,0.2307,31.388,0.7075,0.0172
6502,43.3736,0.4373,48.35,24.01,72.37,12.0476,2.3689,14.4165,0.3444,41.8547,0.5636,0.1006
6503,25.5743,0.4987,44.82,15.13,5.11,7.083,2.4084,9.4915,0.3986,23.8141,0.4948,0.1705
6504,26.8047,0.4844,63.4,88.31,70.07,7.5307,2.3332,9.8639,0.3809,25.8959,0.5172,0.1573
6505,42.3567,0.4006,7.82,15.13,23.87,11.5416,2.145,13.6866,0.306,44.7333,0.6122,0.0171
6506,46.0583,0.6353,33.09,61.38,38.62,12.2943,3.2074,15.5017,0.4963,31.2357,0.371,0.087
6507,44.6605,0.6487,50.69,46.81,41.61,11.7636,3.2647,15.0283,0.5129,29.2992,0.3499,0.0936
6508,19.3386,0.4294,17.47,16.2,39.35,5.1447,2.0818,7.2265,0.3382,21.3699,0.5714,0.0213
6509,22.5779,0.5058,65.57,47.38,69.88,6.2615,2.5154,8.7769,0.3984,22.0306,0.4949,0.1737
6510,25.8978,0.4574,76.29,57.02,25.74,7.1639,2.1843,9.3482,0.3514,26.6011,0.5547,0.1568
6511,46.3217,0.6472,39.64,5.12,45.93,12.0184,3.2298,15.2482,0.5152,29.594,0.3468,0.0919
6512,23.9064,0.4233,54.61,35.56,0.89,6.5615,2.219,8.7805,0.3317,26.4707,0.5798,0.0187
6513,36.8421,0.5088,89.34,18.22,64.26,10.2955,2.5905,12.8861,0.3987,32.3232,0.4948,0.1066
6514,28.3219,0.5747,13.0,82.32,45.58,7.7767,2.9073,10.684,0.4509,23.6931,0.4285,0.1385
6515,26.7817,0.6741,66.55,83.81,81.21,6.7408,3.2782,10.0191,0.5341,18.7584,0.3233,0.1527
6516,36.2139,0.4194,62.33,63.79,11.26,9.896,2.2536,12.1496,0.3173,38.29,0.5978,0.0162
6517,36.7901,0.4984,83.01,60.84,79.47,10.3711,2.5167,12.8878,0.3921,32.8662,0.5032,0.1132
6518,18.605,0.348,27.96,62.72,67.73,4.6365,1.5769,6.2134,0.2536,24.5041,0.6788,0.0201
6519,33.9109,0.5215,52.47,27.61,9.18,9.4946,2.6787,12.1733,0.4062,29.9701,0.4855,0.1236
6520,42.6416,0.3558,34.39,23.1,70.95,11.2373,2.0105,13.2478,0.28,47.3149,0.6451,0.0151
6521,38.9113,0.6461,26.9,57.24,0.74,10.209,3.1154,13.3244,0.5183,25.7097,0.3433,0.117
6522,38.3524,0.5407,35.09,2.79,88.07,10.6276,2.7879,13.4154,0.4295,31.2361,0.4558,0.0984
6523,32.3733,0.3507,83.9,39.87,55.63,8.4606,1.8398,10.3005,0.2743,37.5542,0.6524,0.0148
6524,39.4036,0.4197,31.98,61.11,15.63,10.8433,2.0907,12.934,0.322,40.1654,0.5919,0.1066
6525,28.3767,0.5791,34.73,68.56,10.57,7.8135,2.8226,10.6361,0.4535,23.4534,0.4253,0.1456
6526,44.4995,0.6066,19.36,47.5,73.35,12.0225,3.1051,15.1275,0.4841,31.2468,0.3865,0.092
6527,36.1052,0.5977,79.11,12.46,52.26,9.7837,3.0065,12.7902,0.4711,27.1496,0.403,0.1107
6528,39.2514,0.5216,28.73,1.13,35.12,10.9891,2.7294,13.7186,0.4106,33.4121,0.4798,0.0907
6529,38.0606,0.6093,78.45,82.63,87.46,10.2376,3.0805,13.3181,0.4822,27.6202,0.389,0.1068
6530,40.5755,0.5622,72.23,30.22,9.43,11.3236,2.8573,14.1809,0.4384,32.3461,0.4446,0.1082
6531,43.1509,0.5136,57.86,44.13,44.1,12.2391,2.6757,14.9148,0.4037,36.9447,0.4886,0.0985
6532,44.4026,0.4435,19.1,63.74,66.26,12.4232,2.354,14.7771,0.346,42.7089,0.5615,0.1002
6533,46.9039,0.4922,61.68,9.66,76.27,13.1231,2.5238,15.6469,0.3823,40.9271,0.5158,0.0892
6534,38.5649,0.3437,60.54,78.59,13.4,9.8872,1.7532,11.6404,0.2609,44.6104,0.6693,0.0177
6535,24.2236,0.4683,66.69,82.31,13.88,6.7653,2.4451,9.2104,0.3613,25.4937,0.5423,0.1634
6536,31.3127,0.6935,27.56,48.61,73.99,7.6502,3.4076,11.0577,0.5515,20.0498,0.3009,0.118
6537,16.0249,0.5143,2.57,61.7,32.34,4.4777,2.2598,6.7376,0.3762,17.9116,0.5234,0.2897
6538,21.9015,0.3568,67.07,4.09,25.71,5.4599,1.5884,7.0484,0.2449,28.7799,0.6896,0.0184
6539,35.5999,0.6397,41.87,25.73,23.14,9.3565,3.2684,12.6249,0.5078,24.8599,0.3566,0.1228
6540,34.9964,0.5022,50.78,67.56,83.6,9.8442,2.5806,12.4249,0.395,31.4523,0.4993,0.1217
6541,43.4432,0.4353,74.9,51.62,58.51,12.0113,2.3313,14.3427,0.3391,42.2908,0.5702,0.0992
6542,42.5272,0.4245,5.75,55.06,5.07,11.7041,2.3162,14.0203,0.3246,43.1868,0.5886,0.0995
6543,17.7757,0.4455,55.65,6.97,0.95,4.9326,2.2978,7.2304,0.3424,21.1187,0.566,0.024
6544,31.0845,0.4749,65.42,11.57,76.93,8.5606,2.4104,10.971,0.371,29.5733,0.5301,0.1198
6545,19.6733,0.5426,14.2,32.37,13.09,5.5024,2.6313,8.1337,0.4249,19.1435,0.4618,0.1872
6546,18.6913,0.6251,89.86,81.88,31.69,5.0578,3.0603,8.1181,0.4813,16.8677,0.3903,0.2085
6547,40.1176,0.4348,68.11,67.84,53.44,11.0997,2.3227,13.4224,0.3373,39.796,0.5724,0.1018
6548,34.004,0.6424,38.52,68.32,86.64,8.8313,3.2303,12.0616,0.5109,23.6073,0.3526,0.1169
6549,16.1653,0.4405,12.78,33.75,27.16,4.548,2.0799,6.6278,0.3274,20.2451,0.585,0.0247
6550,32.4273,0.429,11.3,68.47,60.82,8.9906,2.1001,11.0907,0.3352,33.0912,0.5754,0.1301
6551,38.4038,0.5385,20.81,41.55,7.41,10.8362,2.6298,13.466,0.4238,31.7756,0.4629,0.114
6552,40.0479,0.5713,27.52,66.69,9.75,11.1155,2.7734,13.8888,0.4482,30.9901,0.4322,0.112
6553,33.5877,0.5971,7.83,14.14,89.2,9.1074,3.0122,12.1196,0.4649,26.0668,0.411,0.1265
6554,45.6676,0.5185,76.77,82.67,77.11,12.8779,2.6145,15.4924,0.4068,38.079,0.4844,0.096
6555,43.0016,0.6242,3.5,20.35,79.95,11.6241,3.193,14.8171,0.4729,31.3319,0.4008,0.0853
6556,38.552,0.558,58.41,75.33,37.38,10.7441,2.7598,13.5039,0.4355,31.0092,0.4483,0.1029
6557,29.0187,0.5208,56.53,29.55,75.11,8.1491,2.6192,10.7683,0.4052,26.577,0.4867,0.1336
6558,26.6497,0.5247,87.12,56.96,0.16,7.4773,2.3983,9.8756,0.404,24.4428,0.488,0.1507
6559,39.7015,0.6142,67.38,77.94,22.72,10.7149,3.0892,13.804,0.4815,28.6679,0.39,0.1024
6560,36.8476,0.4782,55.08,4.26,11.36,10.4089,2.4769,12.8858,0.3707,34.7574,0.5303,0.1219
6561,22.2372,0.4588,50.13,21.53,17.05,6.1957,2.1854,8.3811,0.349,24.0171,0.5578,0.1866
6562,36.6855,0.6154,78.8,56.28,19.37,9.8987,3.1521,13.0508,0.4849,26.9144,0.3857,0.1021
6563,32.3193,0.6309,10.86,47.94,40.09,8.5426,3.2127,11.7553,0.5001,23.5061,0.3664,0.1378
6564,28.6638,0.5372,74.82,84.51,54.75,7.9758,2.7563,10.7321,0.4173,25.717,0.4711,0.1344
6565,36.6756,0.5502,80.35,50.79,88.83,10.2381,2.7752,13.0134,0.4353,29.8984,0.4486,0.1086
6566,23.9828,0.6147,34.88,23.67,1.93,6.3375,3.3442,9.6817,0.4988,19.4096,0.3678,0.1636
6567,24.1748,0.3691,72.99,74.23,49.51,6.3341,1.8479,8.182,0.284,28.8082,0.64,0.0187
6568,25.0185,0.3433,71.89,27.39,21.91,6.3683,1.684,8.0523,0.2646,30.4339,0.6646,0.0152
6569,39.7631,0.5568,85.55,24.5,28.18,11.0092,2.7884,13.7976,0.4352,31.7065,0.4485,0.0997
6570,20.3904,0.3948,66.47,12.49,68.48,5.5048,1.8431,7.3478,0.3,24.4954,0.6198,0.0175
6571,26.8744,0.3336,4.34,87.27,65.98,6.9836,1.5662,8.5498,0.276,30.9776,0.6502,0.0176
6572,30.5029,0.6375,89.7,62.11,7.78,7.9144,3.3459,11.2603,0.505,22.2969,0.3601,0.1177
6573,22.6724,0.4483,8.23,74.43,1.4,6.2953,2.4111,8.7064,0.3457,25.1844,0.5618,0.2039
6574,21.8873,0.5016,69.48,8.87,32.17,6.1289,2.4217,8.5506,0.3879,22.0406,0.5081,0.172
6575,42.7464,0.3921,72.39,1.74,41.11,11.4512,1.9718,13.4231,0.2931,45.7951,0.6285,0.0163
6576,45.865,0.3484,12.2,12.07,22.88,11.7271,1.828,13.5552,0.2603,52.0699,0.6699,0.0199
6577,27.7004,0.4332,47.17,73.64,13.98,7.6895,2.1108,9.8003,0.3246,30.1888,0.5886,0.0208
6578,37.5205,0.4811,28.39,83.97,33.88,10.4796,2.4167,12.8963,0.3762,34.2783,0.5232,0.1102
6579,44.0526,0.3144,52.26,85.12,79.29,11.2228,1.6972,12.92,0.2509,51.4977,0.6822,0.0145
